ngramm	freq	score
hidden neuron	3.0	1.7253306547830132
neuron node	1.0	0.9878615119662688
novel train	1.0	0.977552111170497
neuron separate	1.0	0.9956767028920958
thus provide	2.0	1.3538497641691838
provide generalization	1.0	0.9361601045192708
near hyperplane	1.0	0.9952550626521764
important implementation	1.0	0.9846606092998397
generalization either	1.0	0.9683354118415582
either varies	1.0	0.9981590355721837
sample cc	1.0	0.9912108795059089
cc network	4.0	1.9957539046261654
remain constant	1.0	0.9928736860858721
constant cc	1.0	0.99851535126789
network use	4.0	1.1236059148405486
use unary	1.0	0.9877427400677
unary coding	1.0	0.9998455965318606
effective representation	1.0	0.9719045073935507
short term	2.0	1.3947207796765693
term learn	3.0	0.842213433836568
web search	5.0	2.227415314668631
financial time	1.0	0.9836094779975058
series prediction	1.0	0.9231070728665598
prediction application	3.0	1.6379138101766904
deep learn	42.0	6.389445236939108
data mine	12.0	3.434094075759243
normal use	1.0	0.7548548013539996
hardware use	1.0	0.9448423303046499
optical implementation	1.0	0.9990260704317359
input node	2.0	1.309069274148557
training vector	1.0	0.2557277748084803
extra node	1.0	0.9965318605617911
node serving	1.0	0.9991329651404478
bias node	1.0	0.9388740424015678
node whose	1.0	0.9852604073876121
whose input	1.0	0.9307441059445335
binary input	1.0	0.8187125126195143
neuron say	1.0	0.9888591959142466
index j	1.0	0.995557930993527
j correspond	1.0	0.9914187303284043
train vector	1.0	0.6228754676643506
follow formulawhere	1.0	0.9934081596294316
hamming weight	1.0	0.995747966031237
binary sequence	1.0	0.9476750400855157
output layer	6.0	2.4075448311297825
vector belong	2.0	1.3718854172673263
give output	1.0	0.4667735613753786
output class	1.0	0.6501514341706752
layer output	1.0	0.8972563691430607
network ha	1.0	0.5482154522240038
vary radius	1.0	0.999109210760734
effectively provide	1.0	0.9896074588752302
cc implementation	1.0	0.9987825880396698
feedback network	1.0	0.9592374844111883
hopfield network	2.0	1.410610630974211
train neural network	3.0	1.6562330838169312
new hidden neuron	1.0	0.9957063958667379
instantaneously train neural network	1.0	0.9999287368608587
short term learn	1.0	0.9853910564760378
structural risk	4.0	1.9962586851950828
risk minimization	30.0	5.473036094357637
minimization srm	1.0	0.9991804738998753
inductive principle	1.0	0.970693034028149
generalized model	1.0	0.9881703189025477
model must	2.0	1.0461602625486486
finite data	2.0	1.0650735527824167
model become	4.0	1.7870657402458578
strongly tailor	1.0	0.9995842983550092
generalize poorly	1.0	0.9977908426866203
srm principle	2.0	1.4136214722481035
principle address	1.0	0.9927430369974464
principle wa	1.0	0.9397113842864778
first set	1.0	0.3117287249836689
vladimir vapnik	4.0	1.9999406140507157
vc dimension	10.0	3.1596015834026927
finite data set	1.0	0.9715660074826296
structural risk minimization	4.0	1.998663816141101
endtoend reinforcement	3.0	1.7302781958391367
endtoend process	3.0	1.722810597488314
entire process	3.0	1.705170196425421
agent involve	1.0	0.9806639349129996
recurrent neural	8.0	2.824924974645177
network without	1.0	0.8539343191400914
learn rl	1.0	0.9488686976661322
approach ha	3.0	1.4794210639117125
long time	1.0	0.9623017993942633
successful result	1.0	0.9685729556386959
play atari	1.0	0.9995367895955817
atari video	1.0	0.9998218421521468
video game	2.0	1.4118200065486617
google deepmind	2.0	1.4137432496496976
employ supervise	1.0	0.9765544272225192
learn without	5.0	1.9551352966280897
without require	2.0	1.37990592888955
require sample	2.0	1.2961314750343829
sample label	2.0	1.0997423192499987
label usually	1.0	0.8798028386483758
usually manually	1.0	0.9957242116515232
manually data	1.0	0.9415285943345805
rl traditionally	1.0	0.9997090088485064
traditionally require	1.0	0.9960508343725875
require explicit	1.0	0.9898450026723677
explicit design	1.0	0.9926242650988776
state space	6.0	2.3350813050672232
action space	3.0	1.6313513752623312
therefore rl	1.0	0.997381079636558
rl ha	1.0	0.9889423362432449
human designer	1.0	0.9952610012471049
construct state	1.0	0.9380070075420156
sensor signal	1.0	0.9883900469149
motion command	1.0	0.9999168596710019
provide nonlinear	1.0	0.9695647009917454
function approximation	8.0	2.7474766468417795
also employ	4.0	1.9458518914424847
employ mainly	1.0	0.9972088603836332
avoid perceptual	1.0	0.9993586317477285
observable markov	2.0	1.4122735223890805
markov decision	7.0	2.6329302820852645
decision process	8.0	2.758468107140822
endtoend rl	1.0	0.9995427281905102
rl extends	1.0	0.9998752895065027
extends rl	1.0	0.9998752895065027
motor include	1.0	0.9826296098343132
include higherlevel	1.0	0.9942098699447711
higherlevel function	2.0	1.3994952936632021
develop independently	1.0	0.9917691074291822
connect directly	1.0	0.9961042817269434
either sensor	1.0	0.9937407209454243
even give	1.0	0.8417364451570758
approach originate	1.0	0.9835500920482214
game situation	1.0	0.9905220024942099
wa learn	1.0	-0.577765900587921
layer neural	1.0	0.9347882890908011
four input	1.0	0.940928796246808
give color	1.0	0.9902607043173585
given location	1.0	0.9933606508700041
board total	1.0	0.9960627115624443
total input	1.0	0.8961161589168003
input signal	14.0	3.679052008264317
zero knowledge	1.0	0.9601639052200249
knowledge built	1.0	0.9916622127204704
network learn	3.0	0.5259205284814816
intermediate level	1.0	0.9975057901300552
begin work	1.0	0.9795118474968822
employ qlearning	1.0	0.99916265811509
continuous motion	1.0	0.9982956232555378
motion task	1.0	0.991103984797197
real robot	1.0	0.9839301621236416
robot task	2.0	1.3549037685760832
demonstrate learn	1.0	0.8831284518083021
various function	3.0	1.5806313649759596
begin around	1.0	0.9969950709662094
around google	1.0	0.996341825524081
deepmind show	1.0	0.9965556149415048
show impressive	1.0	0.9974167112061286
impressive learning	1.0	0.9921788704792446
learning result	1.0	0.3430251202565473
go alphago	1.0	0.9981827899518974
deep convolutional	4.0	1.9968733297701764
convolutional neural	9.0	2.9964229863214364
show superior	1.0	0.9922501336183859
superior result	1.0	0.9865312667022982
use frame	1.0	0.9754854801353999
almost raw	1.0	0.9981293425975414
pixel x	1.0	0.9899637745709365
network wa	8.0	2.69872159438637
wa train	6.0	2.35051517060017
train base	2.0	1.2142130767483377
reward represent	1.0	0.9502939604489578
game score	1.0	0.9898450026723677
learn use	5.0	-1.1351241929606093
network architecture	3.0	1.6781181528129367
minimal prior	1.0	0.9929330720351565
prior knowledge	21.0	4.55851846522521
competing method	1.0	0.9953322643862462
professional human	2.0	1.408070102423716
human game	1.0	0.9699863412316646
sometimes called	3.0	1.7303227682810838
alphago deep	1.0	0.9971138428647782
deep neural	7.0	2.620479608459858
carlo tree	10.0	3.15846166859794
tree search	11.0	3.275465331493181
group show	1.0	0.8312251321337372
function emerge	1.0	0.9292297642377814
framework including	1.0	0.9953678959558169
including communication	1.0	0.9995842983550092
recurrent neural network	7.0	2.64259992368942
convolutional neural network	8.0	2.825233617369906
deep neural network	6.0	2.426513502812123
endtoend reinforcement learn	3.0	1.7306553472709965
supervise learn without	2.0	1.4012127749477519
monte carlo tree	10.0	3.15846166859794
monte carlo tree search	9.0	2.999651602430865
deep convolutional neural network	3.0	1.7298290427702856
markov decision process	7.0	2.644997132889336
nonlinear function approximation	1.0	0.9980521408634717
network wa train	3.0	1.7268666897054965
observable markov decision process	1.0	0.9995427281905102
require sample label	1.0	0.9969950709662094
data although	1.0	0.6881525031177623
case consider	1.0	0.720125898212483
nearly synonymous	1.0	0.9998693509115744
recognition system	8.0	2.758839738176721
many case	7.0	2.5135232268257783
case train	1.0	0.6924639230358097
label training	6.0	2.220699535984768
data supervised	1.0	0.8115921373003148
supervised learning	12.0	3.4422765475059087
labeled data	7.0	2.5941843783315663
discover previously	1.0	0.9948037294376151
previously unknown	4.0	1.9928291466239088
unknown pattern	1.0	0.9000178157847853
pattern unsupervised	1.0	0.9130589702476394
term pattern	1.0	0.6942573787041986
recognition machine	1.0	0.578347882890908
learn data	2.0	-4.236341856002355
data mining	19.0	4.327599002511263
knowledge discovery	6.0	2.4441948068227703
database kdd	1.0	0.999002316052022
largely overlap	1.0	0.9985034740780331
common term	1.0	0.8684304293604133
learn method	28.0	4.748999365974034
intelligence whereas	1.0	0.9885266345982541
whereas kdd	1.0	0.9993348773680147
large focus	1.0	0.9467901894411782
unsupervised method	2.0	1.3151959372149573
strong connection	1.0	0.996448720232793
business use	1.0	0.9632282202031
lead computer	1.0	0.9469802244788883
vision conference	1.0	0.9959380010689471
name conference	1.0	0.9952966328166756
high interest	1.0	0.963121325494388
formalize explain	1.0	0.9990854563810202
learn traditionally	1.0	0.9488686976661322
traditionally focus	1.0	0.9976720707880515
recognition rate	3.0	1.691627031372276
evolve substantially	1.0	0.999554605380367
intelligence engineering	1.0	0.9913949759486905
become increasingly	2.0	1.4117948112241938
increasingly similar	1.0	0.9950115802601105
integrate development	1.0	0.9930221509590831
learning pattern	2.0	0.9644098330923881
give input	5.0	1.862579956030824
input value	3.0	1.3122092622720138
statistic discriminant	1.0	0.9930993526931527
analysis wa	1.0	0.7614110101549973
wa introduce	13.0	3.5849167839315066
given set	2.0	1.2889004169121474
example determine	1.0	0.7055050774986638
determine whether	3.0	1.7187819344661763
give email	2.0	1.3746149107513292
however pattern	1.0	0.7739533226438624
realvalued output	3.0	1.7102754553530493
input sequence	9.0	2.9327810440049884
sequence label	3.0	1.6461734265344183
example part	2.0	1.256877159513676
speech tag	3.0	1.731070213846042
input sentence	6.0	2.412900377620873
parse tree	2.0	1.4115470572002613
sentence describe	2.0	1.3933350368308448
syntactic structure	2.0	1.406545785293419
recognition algorithms	1.0	0.991442484708118
algorithms generally	2.0	1.410933970971547
generally aim	1.0	0.9822911099233921
reasonable answer	1.0	0.9978383514460478
possible input	3.0	1.534478315664471
likely matching	1.0	0.9915375022269731
input take	1.0	0.6822376625690362
statistical variation	1.0	0.9791971019656749
pattern matching	3.0	1.7111360463475656
matching algorithm	1.0	0.8640061761387255
exact match	1.0	0.99470871191876
preexist pattern	1.0	0.9942039313498426
common example	3.0	1.5336862976575656
patternmatching algorithm	2.0	1.4026741037668795
regular expression	1.0	0.9978621058257616
expression matching	1.0	0.9933190807055051
given sort	1.0	0.9931052912880812
textual data	1.0	0.9675158857414335
search capability	1.0	0.9849516004513332
many text	1.0	0.9093473484173644
text editor	1.0	0.9991567195201615
word processor	2.0	1.4093928569582712
recognition pattern	1.0	0.810178751707346
learning although	1.0	0.8748619276679137
although patternmatching	1.0	0.9991448423303046
patternmatching algorithms	1.0	0.9998040263673614
algorithms especially	1.0	0.9986935091157432
fairly general	1.0	0.9918760021378942
general carefully	1.0	0.9936813349961399
carefully tailor	1.0	0.9997921491775046
tailor pattern	1.0	0.9927549141873033
pattern can	4.0	1.197244491953204
can sometimes	3.0	1.519309970804949
sometimes succeed	1.0	0.999002316052022
sort provide	1.0	0.9799572421165152
generally categorize	1.0	0.9903022744818576
categorize accord	4.0	1.9968584832828553
learn procedure	1.0	0.5398182789951897
procedure use	1.0	0.6138963121325494
output value	15.0	3.75310233310033
learn assumes	2.0	1.3987184378254476
set ha	1.0	-0.09628837816972502
provide consist	1.0	0.9829265395807352
properly label	1.0	0.9879802838648376
correct output	7.0	2.612325056939919
learning procedure	4.0	1.9178781400320684
meet two	2.0	1.398924199641934
two sometimes	1.0	0.8899222044064374
sometimes conflict	1.0	0.9980046321040442
conflict objective	1.0	0.9983609477997506
objective perform	1.0	0.9765069184630917
data usually	2.0	1.04669776280396
technical definition	1.0	0.9975948690539819
razor discuss	1.0	0.9985034740780331
hand assumes	1.0	0.9994298948868697
assumes train	1.0	0.9966328166755746
find inherent	1.0	0.9934972385533583
inherent pattern	1.0	0.9927549141873033
data instance	4.0	1.10019003503771
semisupervised learning	8.0	2.795244882422203
unlabeled data	35.0	5.845797319415227
data typically	1.0	0.4932478175663638
small set	5.0	2.03700892761611
label data	11.0	2.8210317445989856
data combine	1.0	0.5971969831937763
sometimes different	1.0	0.9075479541540472
different term	1.0	0.6516538986875705
correspond supervised	1.0	0.9853613635013956
unsupervised equivalent	1.0	0.9850347407803314
normally known	1.0	0.9986994477106717
cluster base	2.0	1.3348482902997785
common perception	1.0	0.9881525031177624
input data	45.0	6.376012147550549
inherent similarity	2.0	1.4123029169342929
measure e	1.0	0.8795296632816676
instance consider	2.0	1.2141458892164239
multidimensional vector	2.0	1.394460427990403
vector space	22.0	4.550029184435876
space rather	1.0	0.8902547657224301
input instance	3.0	1.4062914012741121
predefined class	2.0	1.3983992970488563
note also	2.0	1.290386941055743
community ecology	2.0	1.4138230348438452
term classification	2.0	1.1838443123232465
commonly know	1.0	0.966292535186175
formally term	1.0	0.9624086941029752
formally describe	1.0	0.9798681631925886
together constitute	1.0	0.9986460003563157
known characteristic	1.0	0.9826593028089554
vector can	3.0	0.455605786985307
define point	1.0	0.6498485658293247
appropriate multidimensional	1.0	0.997339509472059
multidimensional space	3.0	1.716210447430769
manipulate vector	1.0	0.9800463210404419
correspondingly apply	1.0	0.9978027198764772
two vector	6.0	2.1798553115685633
typically feature	1.0	0.7910921076073401
either categorical	1.0	0.9944771067165509
categorical also	1.0	0.9654373775164796
unordered item	1.0	0.9994536492665835
blood type	5.0	2.2320364421475185
b ab	4.0	1.996920838529604
o ordinal	1.0	0.9995842983550092
ordinal consisting	1.0	0.999459587861512
order item	1.0	0.9647603776946374
item e	2.0	1.3858184316979751
large medium	3.0	1.7243706329564612
small integervalued	3.0	1.7298290427702856
integervalued e	3.0	1.7290267388152387
particular word	5.0	2.1807525504134238
realvalued e	3.0	1.717434475259623
blood pressure	5.0	2.235863479329747
often categorical	1.0	0.9865490824870835
ordinal data	1.0	0.954522240038007
group together	2.0	1.3829377662671658
together likewise	1.0	0.9984203337490349
realvalued data	1.0	0.8115921373003148
furthermore many	1.0	0.9821248292653958
algorithm work	4.0	1.5920185284161767
categorical data	1.0	0.9025476572243007
integervalued data	2.0	1.38664987740541
common pattern	2.0	1.3066295268959327
recognition algorithm	1.0	0.28739236296692205
use statistical	4.0	1.6537324069125245
statistical inference	10.0	3.13893475897716
best label	4.0	1.933140328998159
simply output	2.0	1.3728302419348657
label often	1.0	0.7731278579488093
often probabilistic	1.0	0.9506799691193064
probabilistic algorithm	4.0	1.850406793752598
algorithm also	2.0	-0.07822308403077978
also output	1.0	0.4953857117406022
give label	2.0	0.9786283945336711
addition many	1.0	0.9425440940673436
many probabilistic	1.0	0.9297761149711978
algorithm output	4.0	1.4043470514876182
associate probability	1.0	0.8174713462794703
n instead	1.0	0.9612387909020725
single best	2.0	1.3843151106714011
possible label	2.0	1.23572988384377
fairly small	1.0	0.9942276857295563
small e	1.0	0.9057188669160876
classification n	1.0	0.8347882890908012
n may	2.0	1.2434732468968492
many advantage	2.0	1.3835172587299234
selection algorithm	4.0	1.7252924758002257
algorithm attempt	7.0	2.540893609769389
directly prune	1.0	0.9990260704317359
general introduction	1.0	0.9963893342835085
summarize approach	1.0	0.9835500920482214
challenge ha	1.0	0.9636676762278045
formula subset	1.0	-0.10890195379773138
feature need	1.0	0.7214561434764535
doe reduce	1.0	0.9654255003266228
large value	4.0	1.8303937288437555
available feature	2.0	1.2683872235746791
largescale comparison	1.0	0.9982362373062533
featureselection algorithm	1.0	0.989120494091098
algorithm see	2.0	0.9410957595182583
see technique	1.0	0.8612150365223588
raw feature	2.0	1.385805834035741
feature vectors	2.0	1.3971689253706827
vectors feature	1.0	0.9758952431854623
use prior	2.0	0.8985156611678123
example feature	1.0	-0.4757467783122513
extraction algorithm	2.0	1.3295908659275144
le redundancy	1.0	0.999406140507156
redundancy use	1.0	0.96935685016925
use mathematical	1.0	0.7058257616247996
mathematical technique	1.0	0.9458400142526279
result feature	1.0	0.32506680919294495
extraction ha	1.0	0.9652473424787695
ha take	2.0	1.239962698354347
take place	5.0	2.221981506150352
different sort	1.0	0.9554249064671299
original feature	5.0	2.136652652834727
feature leave	1.0	0.9812518558109151
supervised pattern	1.0	0.9579785022863591
recognition can	3.0	1.2343892072818308
follows give	2.0	1.3969967573201534
unknown function	1.0	0.7127561019062889
ground truth	3.0	1.7318828037492309
map input	2.0	1.3033079432869383
formula along	1.0	0.4781637864481264
formula assumed	1.0	0.9347704733060158
represent accurate	1.0	0.9815903557218362
accurate example	1.0	0.9345566838885919
map produce	1.0	0.949242829146624
correct map	2.0	1.392226442554265
filter spam	1.0	0.9950115802601105
either spam	1.0	0.9896905992042283
welldefined problem	1.0	0.9781222162836273
problem approximates	1.0	0.9890611081418137
possible need	1.0	0.8962408694102976
define rigorously	1.0	0.9977908426866203
loss function	51.0	7.086632979966959
specific value	3.0	1.626784414287448
loss resulting	1.0	0.9849278460716194
incorrect label	2.0	1.3908406997085405
expect loss	2.0	1.3909246841234328
expectation take	1.0	0.9805451630144308
practice neither	1.0	0.9990913949759487
truth function	1.0	0.9708593146861453
know exactly	1.0	0.9777837163727062
correct value	1.0	0.8558346695171922
timeconsuming process	1.0	0.9956351327275966
limiting factor	2.0	1.4136592652348052
particular loss	1.0	0.9291050537442841
function depend	2.0	1.2317070303704243
often sufficient	1.0	0.987445810321278
correspond simply	1.0	0.9772848743987173
optimal classifier	1.0	0.9559950115802601
classifier minimize	1.0	0.9661500089078924
independent test	2.0	1.3609506464483359
learned function	5.0	2.211865486284212
formula label	3.0	-0.649962205770764
correctly classified	1.0	0.999109210760734
classified instance	1.0	0.9901300552289328
rate maximize	1.0	0.9818278995189738
typical test	1.0	0.9784785319793337
probabilistic pattern	2.0	1.3578600199802957
possible output	2.0	1.259715832737039
label give	2.0	0.9786283945336711
particular input	3.0	1.5826954119030463
vector input	2.0	0.9302617699971389
function f	3.0	1.6383149621542141
typically parameterized	1.0	0.9972207375734901
discriminative approach	2.0	1.373502117254005
problem f	1.0	0.8577944058435774
estimate directly	1.0	0.9654255003266228
generative approach	3.0	1.6959608441892824
approach however	1.0	0.7433814359522537
inverse probability	1.0	0.9543678365698676
instead estimated	1.0	0.9985509828374607
prior probability	33.0	5.688957866215295
formula use	5.0	-5.2901870632191175
use bayes	2.0	1.240869730035185
distribute e	1.0	0.9703189025476572
denominator involve	1.0	0.9984322109388919
involve integration	1.0	0.9968644218777837
integration rather	1.0	0.9960092642080883
typically learn	1.0	0.430251202565473
learn using	2.0	1.1198061959677927
using maximum	1.0	0.986798503474078
posteriori map	1.0	0.9981709127620405
map estimation	1.0	0.9748500504780568
best value	1.0	0.811313023338678
simultaneously meet	1.0	0.9986935091157432
data smallest	1.0	0.9805095314448602
simple possible	1.0	0.8553358275432033
possible model	2.0	0.7115663536173339
combine maximum	1.0	0.9856404774630323
maximum likelihood	10.0	3.15934806034068
likelihood estimation	4.0	1.993467545578716
regularization procedure	2.0	1.374795477243348
favor simple	1.0	0.9888057485598907
bayesian context	1.0	0.9526159510659777
procedure can	1.0	0.585462319615179
different value	3.0	1.3917710711475126
value use	1.0	-1.187920897915553
subsequent evaluation	1.0	0.9976483164083378
evaluation procedure	1.0	0.9865312667022982
posterior probability	10.0	3.1393591753624555
bayesian approach	4.0	1.9350228635904745
problem instead	2.0	1.2569359486041005
possible value	9.0	2.881275610190629
formula weight	1.0	-1.9190213195557932
weight accord	1.0	0.9511016093592256
first pattern	1.0	0.7580141338559296
pattern classifier	5.0	2.1621936775269477
discriminant present	1.0	0.9955935625630976
frequentist approach	2.0	1.4072344574955367
approach entail	1.0	0.9934200368192886
consider unknown	1.0	0.9295207553892749
compute estimate	1.0	0.9004929033790605
collected data	3.0	1.7170470378796214
mean vectors	1.0	0.9915018706574025
covariance matrix	10.0	3.1539846391176614
class formula	15.0	2.7403459764996287
collected dataset	1.0	0.9976720707880515
classifier doe	1.0	0.9519330126492072
classification approach	1.0	0.5723023932537561
approach bayesian	1.0	0.870045727180949
bayesian statistic	2.0	1.386679271950622
greek philosophy	1.0	0.9999287368608587
distinction wa	1.0	0.9781934794227686
wa already	1.0	0.9666488508818813
already make	1.0	0.9681928855632758
posteriori knowledge	1.0	0.9962943167646535
priori known	1.0	0.9943642734129106
empirical knowledge	1.0	0.9119900231605202
knowledge gain	3.0	1.7181442056813951
bayesian pattern	1.0	0.8855276441593919
class probability	2.0	0.9036387104762488
moreover experience	1.0	0.9974167112061286
experience quantify	1.0	0.9989666844824514
priori parameter	1.0	0.984328047983847
empirical observation	1.0	0.9232733535245561
observation use	1.0	0.16650632460359882
use e	2.0	0.7771749785312754
beta conjugate	1.0	0.9998574737217174
conjugate prior	4.0	1.9971732288140627
approach facilitate	1.0	0.9835500920482214
expert knowledge	1.0	0.949973276322822
subjective probability	1.0	0.9812102856464161
objective observation	1.0	0.9628481501276798
classifier can	6.0	2.143256248721349
use accord	1.0	0.7180830215570996
within medical	1.0	0.9897856167230833
medical science	1.0	0.9929924579844409
science pattern	1.0	0.9145079874101787
diagnosis cad	1.0	0.9999524912405725
cad system	1.0	0.9969950709662094
cad describe	1.0	0.9986578775461725
doctor interpretation	1.0	0.9993467545578716
typical application	2.0	1.3964760539478205
recognition technique	2.0	1.3096949580395052
automatic speech	1.0	0.9966031237009324
recognition classification	2.0	1.2711881038113406
several category	1.0	0.8794227685729556
category e	1.0	0.8358809905576341
email message	3.0	1.7303159109823227
automatic recognition	2.0	1.4021114081871002
handwritten postal	1.0	0.9998574737217174
postal code	1.0	0.999703070253578
human face	1.0	0.9786745056119722
handwrite image	1.0	0.9980165092939011
image extraction	1.0	0.9781816022329117
medical form	1.0	0.9786210582576162
last two	2.0	1.3947543734425263
two example	1.0	-0.08308688164380307
example form	1.0	0.4110101549973276
image analysis	1.0	0.8155353643327988
digital image	2.0	1.4107072130513374
classic example	1.0	0.9901835025832888
sign one	1.0	0.9684066749806995
one name	1.0	0.8609893699150781
name wa	1.0	0.9435595938001069
wa capture	1.0	0.9538214858364511
stroke speed	1.0	0.9998218421521468
speed relative	1.0	0.9966150008907892
relative min	1.0	0.9993230001781579
min relative	1.0	0.9993230001781579
relative max	1.0	0.9990973335708772
max acceleration	1.0	0.999904982481145
uniquely identify	1.0	0.9965793693212186
first offer	1.0	0.9771898568798623
bank fraud	1.0	0.9995724211651523
network neural	1.0	0.763917097214799
net classifier	1.0	0.9884910030286834
deep learning	4.0	1.8944147514698022
many realworld	1.0	0.978294435536552
realworld application	3.0	1.721792288622293
image process	3.0	1.5917676181639628
aforementioned application	1.0	0.9979096145851891
process see	2.0	1.2876700452339738
see e	3.0	1.6700573981192806
psychology pattern	1.0	0.9855098283746065
recognition making	1.0	0.9953322643862462
making sense	1.0	0.9987885266345983
identify object	1.0	0.9268840192410476
closely related	8.0	2.8252000236039496
input human	2.0	1.2226493112242791
human receive	1.0	0.9739355068590771
made meaningful	1.0	0.9996436843042936
two different	12.0	3.3063528857883546
different ways	1.0	0.9917453530494685
template matching	1.0	0.994506799691193
feature detection	3.0	1.676383256226382
pattern use	1.0	-0.4953857117406022
produce item	1.0	0.9696775342953857
hypothesis suggests	1.0	0.9962289922204406
incoming stimuli	1.0	0.9999643684304294
long term	2.0	1.3938347440994545
term memory	3.0	1.7023895617778002
detection model	1.0	0.7870657402458578
classify letter	1.0	0.9982124829265396
component part	1.0	0.9596175544866085
capital e	1.0	0.9903972920007126
three horizontal	1.0	0.9976126848387672
horizontal line	1.0	0.9989310529128808
one vertical	1.0	0.9842033374903498
vertical line	1.0	0.999109210760734
recognition depend	1.0	0.9517667319912109
label output	1.0	0.6709602707999287
whether learn	1.0	0.685907714234812
statistical algorithm	1.0	0.38530791614703963
machine learn data	2.0	0.1325022113757368
machine learning pattern	1.0	0.8681394382089198
learned function formula	1.0	0.9916622127204704
function formula label	1.0	0.8377338321753074
label training data	4.0	1.9414038838410832
loss function depend	1.0	0.981222162836273
pattern recognition system	4.0	1.9639408515945127
common pattern recognition	1.0	0.9700694815606627
pattern recognition can	2.0	1.1908822062912294
pattern recognition technique	2.0	1.3759166691821614
feature vector can	1.0	0.7499613991329652
feature vector input	1.0	0.922596353702714
supervise learn method	2.0	1.3548029872782124
supervise learn assumes	1.0	0.9993586317477285
prior probability formula	3.0	1.421353458002837
multidimensional vector space	1.0	0.9981709127620405
vector space can	1.0	0.8552408100243483
train data formula	1.0	0.6249302215095909
machine learn data mining	2.0	1.3919534932058648
probability formula can	2.0	1.3250053168743894
parameter vector formula	2.0	1.392050075282991
inherent similarity measure	1.0	0.999554605380367
correct output value	1.0	0.9939426331729913
input instance formula	1.0	0.9551873626699923
new data usually	1.0	0.9923985984915968
new data instance	2.0	1.3956026160329393
correct map formula	1.0	0.9939426331729913
maximum likelihood estimation	4.0	1.998366886394679
use statistical inference	2.0	1.3708776042886175
unsupervised learning procedure	1.0	0.9962586851950829
speech recognition classification	1.0	0.9861036878674505
feature extraction algorithm	1.0	0.9510422234099412
input sequence label	2.0	1.4046519367375954
use bayes rule	1.0	0.9509709602708
selection algorithm attempt	1.0	0.9958014133855929
output label formula	1.0	0.9830928202387316
input sentence describe	2.0	1.4113664907082426
parameter value can	1.0	0.9605202209157313
ha take place	2.0	1.4086285987827505
probabilistic pattern classifier	1.0	0.998366886394679
pattern classifier can	1.0	0.9671001840964428
independent test data	1.0	0.9970069481560663
sensory input human	1.0	0.99684066749807
single best label	1.0	0.9980996496228992
give input value	2.0	1.4067179533439484
probabilistic algorithm also	1.0	0.9907833006710612
probabilistic algorithm output	2.0	1.4105350450008078
possible output label	1.0	0.9960092642080883
output label give	1.0	0.9902607043173585
small integervalued e	3.0	1.730538773192058
many algorithm work	1.0	0.99554605380367
long term memory	2.0	1.4139238161417162
single parameter vector formula	1.0	0.9995367895955817
process see e	1.0	0.9956351327275966
particular input instance	1.0	0.9950650276144665
pattern can sometimes	1.0	0.995652948512382
raw feature vectors	1.0	0.9998218421521468
available feature formula	1.0	0.9673852366530079
intelligence eager	1.0	0.9971316586495635
eager learning	4.0	1.990875348892452
learning method	8.0	2.4661876460426697
system try	2.0	1.3589686142568753
lazy learn	7.0	2.6236646645035666
generalization beyond	1.0	0.9902963358869291
main advantage	2.0	1.4060754725700215
advantage gain	3.0	1.7290198815164775
eager learn	3.0	1.7025301364024026
approximate globally	1.0	0.999216105469446
train thus	1.0	0.8709246392303581
thus require	1.0	0.9351208504067937
require much	1.0	0.9593800106894709
much le	2.0	1.4081666845008423
le space	1.0	0.9608052734722965
learn system	6.0	1.6950341010618792
learning system	5.0	1.9410939742252848
system also	1.0	0.41704376744462257
also deal	1.0	0.9216580557040204
deal much	1.0	0.985462319615179
much good	1.0	0.9482629609834313
offline learn	3.0	1.7067473751404705
system will	2.0	1.124177584762942
will always	3.0	1.6899298499289075
always produce	1.0	0.9703367183324425
main disadvantage	1.0	0.9972920007126314
provide good	3.0	1.6801924856881654
good local	1.0	0.9741314804917156
local approximation	1.0	0.9882415820416889
eager learn method	1.0	0.9988360353940258
target function will	2.0	1.3878466553176265
lazy learn system	2.0	1.4067767424343731
eager learning system	1.0	0.9939901419324187
main advantage gain	2.0	1.413495495625765
system will always	1.0	0.9954926064493141
large margin	4.0	1.994774036462973
margin nearest	4.0	1.9996407150068294
neighbor lmnn	1.0	0.998770710849813
lmnn classification	1.0	0.9953678959558169
statistical machine	2.0	1.1570280886481037
metric learning	5.0	2.1276387984305054
pseudometric design	1.0	0.9975414216996259
knearest neighbor	12.0	3.4625638658905813
neighbor classification	2.0	1.3388795422146138
convex optimization	6.0	2.4348656339401473
supervise learning	18.0	4.191023865726418
specifically classification	1.0	0.9613991329651405
decision rule	2.0	1.3319760233104585
can categorize	1.0	0.8486608468436367
categorize data	2.0	1.3085527699969686
data instances	1.0	0.9805095314448602
neighbor rule	3.0	1.6979837473238026
rule assume	1.0	0.9059326563335115
label instance	1.0	0.5838173288200013
class obtain	2.0	1.3283646934700855
majority vote	6.0	2.4487963583121726
k close	2.0	1.394813162532951
close label	1.0	0.8843102321990617
label train	1.0	0.7160342063067878
train instance	2.0	1.1943717587300084
predefined metric	1.0	0.9922679494031712
global pseudometric	1.0	0.9993230001781579
supervise fashion	1.0	0.9955104222340994
main intuition	1.0	0.9983075004453946
intuition behind	3.0	1.7318622318529475
behind lmnn	1.0	0.9998040263673614
