ngramm	kl_div	js_div	deg
carefully tailor	2.302585092994046	0.5255973270178644	1.0
pattern can	1.2039728700094443	0.3420145093275128	0.3333333730697632
can sometimes	2.302585092994046	0.5255973270178643	1.0
sometimes succeed	2.302585092994046	0.5255973270178644	1.0
sort provide	2.302585092994046	0.5255973270178644	1.0
generally categorize	2.302585092994046	0.5255973270178644	1.0
learn procedure	2.302585092994046	0.5255973270178644	1.0
output value	1.4762343520000545	0.3802084242090733	0.4935877323150635
provide consist	2.302585092994046	0.5255973270178644	1.0
properly label	2.302585092994046	0.5255973270178644	1.0
correct output	0.9511575991607529	0.2794404062842323	0.26715272665023804
learning procedure	1.6660710041543385	0.4276715617591922	0.5555555820465088
meet two	2.302585092994046	0.5255973270178644	1.0
sometimes conflict	2.302585092994046	0.5255973270178644	1.0
objective perform	2.302585092994046	0.5255973270178644	1.0
technical definition	2.302585092994046	0.5255973270178644	1.0
hand assumes	2.302585092994046	0.5255973270178644	1.0
find inherent	2.302585092994046	0.5255973270178644	1.0
data instance	2.302585092994046	0.5255973270178644	1.0
semisupervised learning	1.2290643660656293	0.3158693599545971	0.4375137090682984
unlabeled data	1.5360041863501623	0.351308422948142	0.6434240937232971
small set	0.970406056915403	0.2816151994860932	0.2800000309944153
label data	1.618846229390955	0.3914603631657866	0.6296296119689941
sometimes different	2.302585092994046	0.5255973270178644	1.0
correspond supervised	2.302585092994046	0.5255973270178644	1.0
unsupervised equivalent	2.302585092994046	0.5255973270178644	1.0
normally known	2.302585092994046	0.5255973270178644	1.0
cluster base	2.302585092994046	0.5255973270178644	1.0
common perception	2.302585092994046	0.5255973270178644	1.0
input data	0.7947057058749257	0.2171184678365292	0.2733567953109741
inherent similarity	2.302585092994046	0.5255973270178644	1.0
measure e	2.302585092994046	0.5255973270178644	1.0
instance consider	1.6094379124341005	0.4228104552401625	0.5
multidimensional vector	2.302585092994046	0.5255973270178644	1.0
vector space	0.29000405443514715	0.09034044117085743	0.1409609615802765
space rather	2.302585092994046	0.5255973270178644	1.0
input instance	2.302585092994046	0.5255973270178644	1.0
predefined class	1.6094379124341005	0.4228104552401625	0.5
note also	1.6094379124341005	0.4228104552401625	0.5
community ecology	2.302585092994046	0.5255973270178644	1.0
term classification	2.302585092994046	0.5255973270178644	1.0
commonly know	2.302585092994046	0.5255973270178644	1.0
formally term	2.302585092994046	0.5255973270178644	1.0
formally describe	2.302585092994046	0.5255973270178644	1.0
together constitute	2.302585092994046	0.5255973270178644	1.0
known characteristic	2.302585092994046	0.5255973270178644	1.0
vector can	2.302585092994046	0.5255973270178644	1.0
define point	2.302585092994046	0.5255973270178644	1.0
appropriate multidimensional	2.302585092994046	0.5255973270178644	1.0
multidimensional space	1.6094379124341005	0.4228104552401625	0.5
manipulate vector	2.302585092994046	0.5255973270178644	1.0
correspondingly apply	2.302585092994046	0.5255973270178644	1.0
two vector	1.3522218068867788	0.35864161070084033	0.4399324655532837
typically feature	2.302585092994046	0.5255973270178644	1.0
either categorical	2.302585092994046	0.5255973270178644	1.0
unordered item	2.302585092994046	0.5255973270178644	1.0
blood type	2.302585092994046	0.5255973270178644	1.0
b ab	2.302585092994046	0.5255973270178644	1.0
o ordinal	2.302585092994046	0.5255973270178644	1.0
order item	2.302585092994046	0.5255973270178644	1.0
large medium	2.302585092994046	0.5255973270178644	1.0
small integervalued	2.302585092994046	0.5255973270178644	1.0
particular word	1.352314630413488	0.35865224085441805	0.4399999976158142
realvalued e	2.302585092994046	0.5255973270178644	1.0
blood pressure	2.302585092994046	0.5255973270178644	1.0
often categorical	2.302585092994046	0.5255973270178644	1.0
ordinal data	2.302585092994046	0.5255973270178644	1.0
group together	1.6094379124341005	0.4228104552401625	0.5
realvalued data	2.302585092994046	0.5255973270178644	1.0
furthermore many	2.302585092994046	0.5255973270178644	1.0
algorithm work	1.6660710041543385	0.4276715617591922	0.5555555820465088
categorical data	2.302585092994046	0.5255973270178644	1.0
integervalued data	2.302585092994046	0.5255973270178644	1.0
use statistical	1.6094379124341005	0.4228104552401625	0.5
statistical inference	1.0255508874904549	0.2900539222274832	0.30612248182296753
best label	2.302585092994046	0.5255973270178644	1.0
simply output	2.302585092994046	0.5255973270178644	1.0
often probabilistic	2.302585092994046	0.5255973270178644	1.0
probabilistic algorithm	2.302585092994046	0.5255973270178644	1.0
algorithm also	1.6094379124341005	0.4228104552401625	0.5
give label	2.302585092994046	0.5255973270178644	1.0
addition many	2.302585092994046	0.5255973270178644	1.0
algorithm output	2.302585092994046	0.5255973270178643	1.0
associate probability	2.302585092994046	0.5255973270178644	1.0
n instead	2.302585092994046	0.5255973270178644	1.0
single best	1.6094379124341005	0.4228104552401625	0.5
possible label	2.302585092994046	0.5255973270178644	1.0
fairly small	2.302585092994046	0.5255973270178644	1.0
classification n	2.302585092994046	0.5255973270178644	1.0
n may	2.302585092994046	0.5255973270178644	1.0
many advantage	1.6094379124341005	0.4228104552401625	0.5
selection algorithm	2.302585092994046	0.5255973270178644	1.0
algorithm attempt	1.7402499483752372	0.43451051577495947	0.625
directly prune	2.302585092994046	0.5255973270178644	1.0
general introduction	2.302585092994046	0.5255973270178644	1.0
summarize approach	2.302585092994046	0.5255973270178644	1.0
challenge ha	2.302585092994046	0.5255973270178644	1.0
formula subset	2.302585092994046	0.5255973270178644	1.0
feature need	2.302585092994046	0.5255973270178644	1.0
large value	1.6094379124341005	0.4228104552401625	0.5
available feature	2.302585092994046	0.5255973270178644	1.0
largescale comparison	2.302585092994046	0.5255973270178644	1.0
featureselection algorithm	2.302585092994046	0.5255973270178644	1.0
algorithm see	2.302585092994046	0.5255973270178644	1.0
see technique	2.302585092994046	0.5255973270178644	1.0
raw feature	1.6094381109728408	0.4228104878175051	0.5000001192092896
vectors feature	2.302585092994046	0.5255973270178644	1.0
use prior	2.302585092994046	0.5255973270178644	1.0
example feature	2.302585092994046	0.5255973270178644	1.0
extraction algorithm	2.302585092994046	0.5255973270178644	1.0
le redundancy	2.302585092994046	0.5255973270178644	1.0
use mathematical	2.302585092994046	0.5255973270178644	1.0
result feature	2.302585092994046	0.5255973270178644	1.0
ha take	2.302585092994046	0.5255973270178644	1.0
take place	1.2039728700094443	0.3420145093275128	0.3333333730697632
different sort	2.302585092994046	0.5255973270178644	1.0
original feature	1.263025417843627	0.34860237010934936	0.375116229057312
feature leave	2.302585092994046	0.5255973270178644	1.0
supervised pattern	2.302585092994046	0.5255973270178644	1.0
recognition can	1.6094379124341005	0.4228104552401625	0.5
follows give	1.6094379124341005	0.4228104552401625	0.5
unknown function	2.302585092994046	0.5255973270178644	1.0
ground truth	1.6660710041543385	0.4276715617591922	0.5555555820465088
map input	2.302585092994046	0.5255973270178644	1.0
formula along	2.302585092994046	0.5255973270178644	1.0
formula assumed	2.302585092994046	0.5255973270178644	1.0
represent accurate	2.302585092994046	0.5255973270178644	1.0
map produce	2.302585092994046	0.5255973270178644	1.0
correct map	1.6094379124341005	0.4228104552401625	0.5
filter spam	2.302585092994046	0.5255973270178644	1.0
either spam	2.302585092994046	0.5255973270178644	1.0
welldefined problem	2.302585092994046	0.5255973270178644	1.0
possible need	2.302585092994046	0.5255973270178644	1.0
define rigorously	2.302585092994046	0.5255973270178644	1.0
loss function	0.3248840814722273	0.07885213697654679	0.17671750485897064
specific value	2.302585092994046	0.5255973270178644	1.0
loss resulting	2.302585092994046	0.5255973270178644	1.0
incorrect label	2.302585092994046	0.5255973270178644	1.0
expect loss	1.6094379124341005	0.4228104552401625	0.5
expectation take	2.302585092994046	0.5255973270178644	1.0
practice neither	2.302585092994046	0.5255973270178644	1.0
know exactly	2.302585092994046	0.5255973270178644	1.0
correct value	2.302585092994046	0.5255973270178644	1.0
timeconsuming process	2.302585092994046	0.5255973270178644	1.0
limiting factor	2.302585092994046	0.5255973270178644	1.0
particular loss	2.302585092994046	0.5255973270178644	1.0
function depend	2.302585092994046	0.5255973270178644	1.0
often sufficient	2.302585092994046	0.5255973270178644	1.0
correspond simply	2.302585092994046	0.5255973270178644	1.0
optimal classifier	2.302585092994046	0.5255973270178644	1.0
independent test	1.6094379124341005	0.4228104552401625	0.5
learned function	0.6931482578992563	0.21576173390571635	0.20000045001506805
formula label	2.302585092994046	0.5255973270178644	1.0
correctly classified	2.302585092994046	0.5255973270178644	1.0
typical test	2.302585092994046	0.5255973270178644	1.0
probabilistic pattern	2.302585092994046	0.5255973270178644	1.0
possible output	1.6094379124341005	0.4228104552401625	0.5
label give	1.6094379124341005	0.4228104552401625	0.5
particular input	1.6660709384708308	0.42767154043886535	0.5555555820465088
function f	1.6660710041543385	0.4276715617591922	0.5555555820465088
typically parameterized	2.302585092994046	0.5255973270178644	1.0
discriminative approach	1.6094379124341005	0.4228104552401625	0.5
problem f	2.302585092994046	0.5255973270178644	1.0
estimate directly	2.302585092994046	0.5255973270178644	1.0
generative approach	1.2039728700094443	0.3420145093275128	0.3333333730697632
inverse probability	2.302585092994046	0.5255973270178644	1.0
instead estimated	2.302585092994046	0.5255973270178644	1.0
prior probability	1.5357101143267722	0.35125015527201586	0.6432818174362183
formula use	1.2628643792640435	0.34858448211124626	0.375
denominator involve	2.302585092994046	0.5255973270178644	1.0
integration rather	2.302585092994046	0.5255973270178644	1.0
typically learn	2.302585092994046	0.5255973270178644	1.0
learn using	2.302585092994046	0.5255973270178643	1.0
using maximum	2.302585092994046	0.5255973270178644	1.0
posteriori map	2.302585092994046	0.5255973270178644	1.0
best value	2.302585092994046	0.5255973270178644	1.0
simultaneously meet	2.302585092994046	0.5255973270178644	1.0
simple possible	2.302585092994046	0.5255973270178644	1.0
combine maximum	2.302585092994046	0.5255973270178644	1.0
maximum likelihood	1.1488432284114871	0.3050571837877828	0.3877551257610321
likelihood estimation	1.6094379124341005	0.4228104552401625	0.5
regularization procedure	2.302585092994046	0.5255973270178644	1.0
favor simple	2.302585092994046	0.5255973270178644	1.0
bayesian context	2.302585092994046	0.5255973270178644	1.0
different value	1.2039728700094443	0.3420145093275128	0.3333333730697632
value use	2.302585092994046	0.5255973270178644	1.0
subsequent evaluation	2.302585092994046	0.5255973270178644	1.0
posterior probability	1.9537530191581884	0.4581752228352653	0.8024691343307495
bayesian approach	1.7406552824586452	0.43454951380739704	0.6253688335418701
problem instead	2.302585092994046	0.5255973270178644	1.0
possible value	0.9729238029369974	0.28264187563828164	0.2777777910232544
formula weight	2.302585092994046	0.5255973270178644	1.0
first pattern	2.302585092994046	0.5255973270178644	1.0
pattern classifier	2.302585092994046	0.5255973270178644	1.0
frequentist approach	2.302585092994046	0.5255973270178644	1.0
consider unknown	2.302585092994046	0.5255973270178644	1.0
compute estimate	2.302585092994046	0.5255973270178644	1.0
collected data	1.6660710041543385	0.4276715617591922	0.5555555820465088
mean vectors	2.302585092994046	0.5255973270178644	1.0
covariance matrix	0.991801462576163	0.28625106304143955	0.2839506268501282
class formula	1.0668346434717877	0.2942550856991661	0.33729204535484314
collected dataset	2.302585092994046	0.5255973270178644	1.0
classification approach	2.302585092994046	0.5255973270178644	1.0
bayesian statistic	1.6094379124341005	0.4228104552401625	0.5
greek philosophy	2.302585092994046	0.5255973270178644	1.0
distinction wa	2.302585092994046	0.5255973270178644	1.0
already make	2.302585092994046	0.5255973270178644	1.0
posteriori knowledge	2.302585092994046	0.5255973270178644	1.0
priori known	2.302585092994046	0.5255973270178644	1.0
empirical knowledge	2.302585092994046	0.5255973270178644	1.0
bayesian pattern	2.302585092994046	0.5255973270178644	1.0
class probability	2.302585092994046	0.5255973270178644	1.0
moreover experience	2.302585092994046	0.5255973270178644	1.0
priori parameter	2.302585092994046	0.5255973270178644	1.0
empirical observation	2.302585092994046	0.5255973270178644	1.0
observation use	2.302585092994046	0.5255973270178644	1.0
use e	1.6094379124341005	0.4228104552401625	0.5
beta conjugate	2.302585092994046	0.5255973270178644	1.0
conjugate prior	2.302585092994046	0.5255973270178644	1.0
expert knowledge	2.302585092994046	0.5255973270178644	1.0
subjective probability	2.302585092994046	0.5255973270178644	1.0
objective observation	2.302585092994046	0.5255973270178644	1.0
classifier can	0.9729237372534898	0.28264185431795463	0.2777777910232544
use accord	2.302585092994046	0.5255973270178644	1.0
within medical	2.302585092994046	0.5255973270178644	1.0
science pattern	2.302585092994046	0.5255973270178644	1.0
diagnosis cad	2.302585092994046	0.5255973270178644	1.0
cad describe	2.302585092994046	0.5255973270178644	1.0
doctor interpretation	2.302585092994046	0.5255973270178644	1.0
typical application	2.302585092994046	0.5255973270178644	1.0
automatic speech	2.302585092994046	0.5255973270178644	1.0
recognition classification	2.302585092994046	0.5255973270178644	1.0
several category	2.302585092994046	0.5255973270178644	1.0
email message	1.6660710041543385	0.4276715617591922	0.5555555820465088
automatic recognition	2.302585092994046	0.5255973270178644	1.0
handwritten postal	2.302585092994046	0.5255973270178644	1.0
human face	2.302585092994046	0.5255973270178644	1.0
handwrite image	2.302585092994046	0.5255973270178644	1.0
medical form	2.302585092994046	0.5255973270178644	1.0
last two	1.6094379124341005	0.4228104552401625	0.5
example form	2.302585092994046	0.5255973270178644	1.0
image analysis	2.302585092994046	0.5255973270178644	1.0
digital image	1.6094379124341005	0.4228104552401625	0.5
classic example	2.302585092994046	0.5255973270178644	1.0
sign one	2.302585092994046	0.5255973270178644	1.0
name wa	2.302585092994046	0.5255973270178644	1.0
stroke speed	2.302585092994046	0.5255973270178644	1.0
relative min	2.302585092994046	0.5255973270178644	1.0
relative max	2.302585092994046	0.5255973270178644	1.0
uniquely identify	2.302585092994046	0.5255973270178644	1.0
first offer	2.302585092994046	0.5255973270178644	1.0
bank fraud	2.302585092994046	0.5255973270178644	1.0
network neural	2.302585092994046	0.5255973270178644	1.0
net classifier	2.302585092994046	0.5255973270178644	1.0
deep learning	1.2628643221541276	0.34858446189521386	0.375
many realworld	2.302585092994046	0.5255973270178644	1.0
realworld application	1.6094379124341005	0.4228104552401625	0.5
image process	1.6660710041543385	0.4276715617591922	0.5555555820465088
aforementioned application	2.302585092994046	0.5255973270178644	1.0
see e	2.302585092994046	0.5255973270178644	1.0
psychology pattern	2.302585092994046	0.5255973270178644	1.0
recognition making	2.302585092994046	0.5255973270178644	1.0
identify object	2.302585092994046	0.5255973270178644	1.0
closely related	0.8084100238984545	0.23437036537395	0.2500000298023224
human receive	2.302585092994046	0.5255973270178644	1.0
made meaningful	2.302585092994046	0.5255973270178644	1.0
two different	0.8882639504822214	0.246895921654776	0.2892311215400696
template matching	2.302585092994046	0.5255973270178644	1.0
feature detection	2.302585092994046	0.5255973270178644	1.0
pattern use	2.302585092994046	0.5255973270178644	1.0
produce item	2.302585092994046	0.5255973270178644	1.0
hypothesis suggests	2.302585092994046	0.5255973270178644	1.0
incoming stimuli	2.302585092994046	0.5255973270178644	1.0
long term	1.6094379124341005	0.4228104552401625	0.5
term memory	2.302585092994046	0.5255973270178644	1.0
classify letter	2.302585092994046	0.5255973270178644	1.0
component part	2.302585092994046	0.5255973270178644	1.0
capital e	2.302585092994046	0.5255973270178644	1.0
three horizontal	2.302585092994046	0.5255973270178644	1.0
one vertical	2.302585092994046	0.5255973270178644	1.0
label output	2.302585092994046	0.5255973270178644	1.0
whether learn	2.302585092994046	0.5255973270178644	1.0
statistical algorithm	2.302585092994046	0.5255973270178644	1.0
eager learning	2.302585092994046	0.5255973270178644	1.0
learning method	1.02517629833442	0.2900121818949918	0.3058584332466125
system try	1.6095098367273464	0.4228164651826387	0.5000718832015991
lazy learn	1.672148992835071	0.428210837919262	0.5613888502120972
generalization beyond	2.302585092994046	0.5255973270178644	1.0
main advantage	1.6095098367273464	0.4228164651826387	0.5000718832015991
eager learn	1.2268714492288182	0.34476526664130536	0.34793820977211
approximate globally	2.302585092994046	0.5255973270178644	1.0
train thus	2.302585092994046	0.5255973270178644	1.0
require much	2.302585092994046	0.5255973270178644	1.0
much le	2.302585092994046	0.5255973270178644	1.0
le space	2.302585092994046	0.5255973270178644	1.0
learn system	2.302585092994046	0.5255973270178644	1.0
learning system	1.6094378356043562	0.42281043280523695	0.4999999701976776
system also	2.302585092994046	0.5255973270178644	1.0
deal much	2.302585092994046	0.5255973270178644	1.0
offline learn	1.6131319182899977	0.4231188856387167	0.5036894083023071
system will	2.302585092994046	0.5255973270178644	1.0
will always	2.302585092994046	0.5255973270178644	1.0
always produce	2.302585092994046	0.5255973270178644	1.0
main disadvantage	2.302585092994046	0.5255973270178644	1.0
provide good	1.666070831472532	0.4276715154647047	0.555555522441864
local approximation	2.302585092994046	0.5255973270178644	1.0
large margin	2.302585092994046	0.5255973270178644	1.0
margin nearest	2.302585092994046	0.5255973270178644	1.0
lmnn classification	2.302585092994046	0.5255973270178644	1.0
statistical machine	1.6094378346667912	0.4228104327271065	0.4999999701976776
metric learning	1.7402499483752372	0.43451051577495947	0.625
pseudometric design	2.302585092994046	0.5255973270178644	1.0
knearest neighbor	1.0227335932698816	0.2907881128233837	0.300001323223114
neighbor classification	2.302585092994046	0.5255973270178644	1.0
convex optimization	0.9162907318741552	0.27435846855026524	0.25
supervise learning	1.096895691872275	0.30439649965816284	0.3287215232849121
specifically classification	2.302585092994046	0.5255973270178644	1.0
decision rule	1.6094379124341005	0.4228104552401625	0.5
can categorize	2.302585092994046	0.5255973270178644	1.0
categorize data	2.302585092994046	0.5255973270178644	1.0
data instances	2.302585092994046	0.5255973270178644	1.0
neighbor rule	2.302585092994046	0.5255973270178644	1.0
rule assume	2.302585092994046	0.5255973270178644	1.0
label instance	2.302585092994046	0.5255973270178644	1.0
class obtain	2.302585092994046	0.5255973270178644	1.0
majority vote	1.2476649585007191	0.34746885422732976	0.36000001430511475
k close	1.6094379124341005	0.4228104552401625	0.5
label train	2.302585092994046	0.5255973270178644	1.0
train instance	2.302585092994046	0.5255973270178644	1.0
predefined metric	2.302585092994046	0.5255973270178644	1.0
global pseudometric	2.302585092994046	0.5255973270178644	1.0
supervise fashion	2.302585092994046	0.5255973270178644	1.0
main intuition	2.302585092994046	0.5255973270178644	1.0
intuition behind	2.302585092994046	0.5255973270178644	1.0
behind lmnn	2.302585092994046	0.5255973270178644	1.0
least k	2.302585092994046	0.5255973270178644	1.0
k instance	2.302585092994046	0.5255973270178644	1.0
leaveoneout error	2.302585092994046	0.5255973270178644	1.0
possible class	1.2626264686670068	0.34855802819227594	0.3748283982276917
algorithm learn	1.6094379124341005	0.4228104552401625	0.5
well define	1.6660710041543385	0.4276715617591922	0.5555555820465088
euclidean metric	2.302585092994046	0.5255973270178644	1.0
mahalanobis metric	2.302585092994046	0.5255973270178644	1.0
figure illustrate	2.302585092994046	0.5255973270178644	1.0
vary formula	2.302585092994046	0.5255973270178644	1.0
two circle	2.302585092994046	0.5255973270178644	1.0
equal distance	2.302585092994046	0.5255973270178644	1.0
center formula	2.302585092994046	0.5255973270178644	1.0
euclidean case	2.302585092994046	0.5255973270178644	1.0
circle whereas	2.302585092994046	0.5255973270178644	1.0
algorithm distinguish	2.302585092994046	0.5255973270178644	1.0
special data	2.302585092994046	0.5255973270178644	1.0
point target	2.302585092994046	0.5255973270178644	1.0
target neighbor	2.302585092994046	0.5255973270178644	1.0
exactly formula	2.302585092994046	0.5255973270178644	1.0
formula different	2.302585092994046	0.5255973270178644	1.0
different target	2.302585092994046	0.5255973270178644	1.0
neighbor within	2.302585092994046	0.5255973270178644	1.0
become near	2.302585092994046	0.5255973270178644	1.0
learned metric	2.302585092994046	0.5255973270178644	1.0
another data	2.302585092994046	0.5255973270178644	1.0
different class	0.9699581691746546	0.28155631477354304	0.27974146604537964
algorithm try	0.9162913178683894	0.2743585522637674	0.2500002980232239
every data	2.302585092994046	0.5255973270178644	1.0
far away	1.352778971008501	0.35870536822763144	0.4403380751609802
figure show	1.6094379124341005	0.4228104552401625	0.5
input vector	1.3621370736910818	0.3344949548285267	0.5199999809265137
test point	2.302585092994046	0.5255973270178644	1.0
classify correctly	2.302585092994046	0.5255973270178644	1.0
formula near	2.302585092994046	0.5255973270178644	1.0
first optimization	2.302585092994046	0.5255973270178644	1.0
average distance	2.302585092994046	0.5255973270178644	1.0
second goal	2.302585092994046	0.5255973270178644	1.0
constrain impostor	2.302585092994046	0.5255973270178644	1.0
one unit	2.302585092994046	0.5255973270178644	1.0
therefore push	2.302585092994046	0.5255973270178644	1.0
local neighborhood	2.302585092994046	0.5255973270178644	1.0
resulting inequality	2.302585092994046	0.5255973270178644	1.0
constraint can	1.2628643221541278	0.3485844618952139	0.375
state asthe	2.302585092994046	0.5255973270178644	1.0
exactly one	1.6659658609350332	0.4276622325152413	0.5554545521736145
unit fix	2.302585092994046	0.5255973270178644	1.0
alternative choice	2.302585092994046	0.5255973270178644	1.0
final optimization	2.302585092994046	0.5255973270178644	1.0
impostor constraint	2.302585092994046	0.5255973270178644	1.0
overall sum	2.302585092994046	0.5255973270178644	1.0
last constraint	2.302585092994046	0.5255973270178644	1.0
although sdps	2.302585092994046	0.5255973270178644	1.0
high computational	2.302585092994046	0.5255973270178644	1.0
computational complexity	0.970406057290816	0.2816151995486621	0.2800000309944153
particular sdp	2.302585092994046	0.5255973270178644	1.0
instance can	2.302585092994046	0.5255973270178644	1.0
efficiently due	2.302585092994046	0.5255973270178644	1.0
underlying geometric	2.302585092994046	0.5255973270178644	1.0
geometric property	2.302585092994046	0.5255973270178644	1.0
naturally satisfy	2.302585092994046	0.5255973270178644	1.0
particularly well	2.302585092994046	0.5255973270178644	1.0
well suit	1.6094379124341005	0.4228104552401625	0.5
suit solver	2.302585092994046	0.5255973270178644	1.0
working set	2.302585092994046	0.5255973270178644	1.0
actively enforce	2.302585092994046	0.5255973270178644	1.0
remain likely	2.302585092994046	0.5255973270178644	1.0
satisfy constraint	2.302585092994046	0.5255973270178644	1.0
ensure correctness	2.302585092994046	0.5255973270178644	1.0
lmnn wa	2.302585092994046	0.5255973270178644	1.0
multiple local	1.2039728700094443	0.3420145093275128	0.3333333730697632
extension significantly	2.302585092994046	0.5255973270178644	1.0
classification error	1.2039728700094443	0.3420145093275128	0.3333333730697632
expensive optimization	2.302585092994046	0.5255973270178644	1.0
learn research	2.302585092994046	0.5255973270178644	1.0
research weinberger	2.302585092994046	0.5255973270178644	1.0
saul derive	2.302585092994046	0.5255973270178644	1.0
efficient solver	2.302585092994046	0.5255973270178644	1.0
semidefinite program	2.302585092994046	0.5255973270178644	1.0
can learn	0.5108402524646789	0.16389928316876984	0.1666715443134308
handwritten digit	0.9710099514660644	0.2817159087455485	0.2802414298057556
involve billion	2.302585092994046	0.5255973270178644	1.0
pairwise constraint	2.302585092994046	0.5255973270178644	1.0
open source	0.4715645902622606	0.13798736293851582	0.18518517911434174
matlab implementation	2.302585092994046	0.5255973270178644	1.0
freely available	1.6660710041543385	0.4276715617591922	0.5555555820465088
author web	2.302585092994046	0.5255973270178644	1.0
incorporate local	2.302585092994046	0.5255973270178644	1.0
multivariate polynomial	2.302585092994046	0.5255973270178644	1.0
computational learning	0.5485821273153371	0.17111515374665345	0.17901284992694855
learning theory	1.2628642940679533	0.3485844518541669	0.375
theory machine	2.302585092994046	0.5255973270178644	1.0
computation rademacher	2.302585092994046	0.5255973270178644	1.0
rademacher complexity	2.0157328399797505	0.4665738025229416	0.8472108840942383
complexity name	2.302585092994046	0.5255973270178644	1.0
rademacher measure	2.302585092994046	0.5255973270178644	1.0
realvalued function	1.2628502399009534	0.34858288215091465	0.3749898672103882
followswhere formula	1.6660710698378487	0.4276715830795196	0.5555555820465088
independent random	1.6094380679687237	0.4228105002662756	0.5000000596046448
variable draw	2.302585092994046	0.5255973270178644	1.0
rademacher distribution	2.302585092994046	0.5255973270178644	1.0
function define	2.302585092994046	0.5255973270178644	1.0
domain space	1.6094380679687237	0.4228105002662756	0.5000000596046448
empirical rademacher	2.302585092994046	0.5255973270178644	1.0
define asthis	2.302585092994046	0.5255973270178644	1.0
write use	2.302585092994046	0.5255973270178644	1.0
function composition	2.302585092994046	0.5255973270178644	1.0
function class	1.8021570971078191	0.4406929658350925	0.6799778938293457
sample size	0.7977938656215132	0.23410602054128835	0.239998921751976
size formula	0.9727405940987568	0.2826144274073588	0.2776896953582764
formula iswhere	2.302585092994046	0.5255973270178644	1.0
identically independently	2.302585092994046	0.5255973270178644	1.0
independently distribute	2.302585092994046	0.5255973270178644	1.0
generate according	1.6094380679687237	0.4228105002662756	0.5000000596046448
formula contain	1.6660709384708308	0.4276715404388653	0.5555555820465088
single vector	1.6094379157099936	0.4228104555131536	0.5
every singleton	2.302585092994046	0.5255973270178644	1.0
hypothesis class	1.6094380679687237	0.4228105002662756	0.5000000596046448
formula contains	2.302585092994046	0.5255973270178644	1.0
derive datadependent	2.302585092994046	0.5255973270178644	1.0
small rademacher	2.302585092994046	0.5255973270178644	1.0
true distribution	1.2626905186165889	0.34856512396148154	0.37487465143203735
quantify use	2.302585092994046	0.5255973270178644	1.0
hypothesis potential	2.302585092994046	0.5255973270178644	1.0
corresponding set	2.302585092994046	0.5255973270178644	1.0
error function	1.262864477688751	0.3485845069213269	0.3750000596046448
classifier formula	2.302585092994046	0.5255973270178644	1.0
simple loss	2.302585092994046	0.5255973270178644	1.0
empirical error	1.4348384974677328	0.3682770622517467	0.499867707490921
much low	0.916290819857032	0.27435849920545724	0.2500000298023224
true error	1.6660710698378487	0.4276715830795196	0.5555555820465088
expect representativeness	2.302585092994046	0.5255973270178644	1.0
sample can	2.302585092994046	0.5255973270178644	1.0
expect rademacher	2.302585092994046	0.5255973270178644	1.0
h use	2.302585092994046	0.5255973270178644	1.0
empirical risk	0.7486298652517851	0.2098748070788896	0.2483835071325302
binary error	2.302585092994046	0.5255973270178644	1.0
every hypothesis	2.302585092994046	0.5255973270178644	1.0
smaller rademacher	2.302585092994046	0.5255973270178644	1.0
upper bound	0.9729145116392006	0.28264049547991976	0.27777332067489624
follow rule	2.302585092994046	0.5255973270178644	1.0
rule can	1.6660710041543385	0.4276715617591922	0.5555555820465088
constant vector	2.302585092994046	0.5255973270178644	1.0
rada doe	2.302585092994046	0.5255973270178644	1.0
scalar formula	2.302585092994046	0.5255973270178644	1.0
lipschitz function	2.302585092994046	0.5255973270178644	1.0
lipschitz constant	2.302585092994046	0.5255973270178644	1.0
rada strictly	2.302585092994046	0.5255973270178644	1.0
strictly decrease	2.302585092994046	0.5255973270178644	1.0
convex hull	2.302585092994046	0.5255973270178644	1.0
formula equal	1.609502321412752	0.42281582283111374	0.5000644326210022
finite set	0.5059059689565308	0.15019768447538148	0.18222521245479584
grow logarithmically	2.302585092994046	0.5255973270178644	1.0
formally let	1.6660710698378487	0.4276715830795196	0.5555555820465088
formula vector	1.6660709384708308	0.4276715404388653	0.5555555820465088
thenin particular	2.302585092994046	0.5255973270178644	1.0
binary vectors	2.302585092994046	0.5255973270178644	1.0
set family	2.302585092994046	0.5255973270178644	1.0
whose vc	2.302585092994046	0.5255973270178644	1.0
growth function	1.609502321412752	0.42281582283111374	0.5000644326210022
bound asthis	2.302585092994046	0.5255973270178644	1.0
every set	1.6094379157099936	0.4228104555131536	0.5
formula element	1.203972870009447	0.3420145093275131	0.3333333432674408
binary vector	2.302585092994046	0.5255973270178644	1.0
advance technique	2.302585092994046	0.5255973270178644	1.0
entropy bound	2.302585092994046	0.5255973270178644	1.0
can show	2.302585092994046	0.5255973270178644	1.0
constant formula	0.7871655028405988	0.23132564461974475	0.2398206442594528
vapnikchervonenkis dimension	1.609502321412752	0.42281582283111374	0.5000644326210022
dimension formula	2.302585092994046	0.5255973270178644	1.0
formula ha	1.203972870009447	0.3420145093275131	0.3333333432674408
follow bound	1.6660709384708308	0.4276715404388653	0.5555555820465088
linear operation	2.302585092994046	0.5255973270178644	1.0
constant set	2.302585092994046	0.5255973270178644	1.0
define formula	0.9166486105946442	0.27440982069276604	0.2501779794692993
unit ball	2.302585092994046	0.5255973270178644	1.0
